ID	CCLE name	Cell line primary name	Gender	Batch	Site Primary	Histology	Hist Subtype1
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F02_698930	SNU1077_ENDOMETRIUM	SNU-1077	F	12	endometrium	carcinoma	carcinosarcoma-malignant_mesodermal_mixed_tumour
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F03_698802	HCC1588_LUNG	HCC-1588	F	12	lung	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F04_698822	SNU213_PANCREAS	SNU-213	M	12	pancreas	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F05_698832	HT115_LARGE_INTESTINE	HT115		12	large_intestine	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F06_698812	TE14_OESOPHAGUS	TE-14		12	oesophagus	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F07_698902	TE8_OESOPHAGUS	TE-8		12	oesophagus	carcinoma	squamous_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F08_698928	SNU520_STOMACH	SNU-520	F	12	stomach	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F09_698838	JHUEM3_ENDOMETRIUM	JHUEM-3		12	endometrium	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F10_698850	LI7_LIVER	Li-7		12	liver	carcinoma	hepatocellular_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F11_698878	NCIH838_LUNG	NCI-H838	M	12	lung	carcinoma	non_small_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_F12_698834	SNU119_OVARY	SNU-119	F	12	ovary	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G01_698894	SNU1033_LARGE_INTESTINE	SNU-1033	F	12	large_intestine	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G02_698914	SNUC5_LARGE_INTESTINE	SNU-C5	F	12	large_intestine	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G03_698786	GSS_STOMACH	GSS		12	stomach	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G04_698924	TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TALL-1	M	12	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	acute_lymphoblastic_T_cell_leukaemia
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G05_698912	HCC1171_LUNG	HCC-1171	M	12	lung	carcinoma	non_small_cell_carcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G06_698826	SNUC4_LARGE_INTESTINE	SNU-C4	M	12	large_intestine	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G08_698804	U138MG_CENTRAL_NERVOUS_SYSTEM	U-138 MG	M	12	central_nervous_system	glioma	astrocytoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G09_698890	SNU620_STOMACH	SNU-620	F	12	stomach	carcinoma	NS
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G10_698876	ECC12_STOMACH	ECC12		12	stomach	carcinoma	small_cell_adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G11_698762	GSU_STOMACH	GSU		12	stomach	carcinoma	adenocarcinoma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_G12_698744	KMS18_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMS-18	M	12	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
BITTS_p_NCLE_RNA12_HG-U133_Plus_2_H01_698854	JHOM2B_OVARY	JHOM-2B		12	ovary	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A01_779644	SNU349_KIDNEY	SNU-349	M	13	kidney	carcinoma	clear_cell_renal_cell_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A02_779658	UMUC1_URINARY_TRACT	UM-UC-1	M	13	urinary_tract	carcinoma	transitional_cell_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A03_779760	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NAMALWA	F	13	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	Burkitt_lymphoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A05_779628	NCIH292_LUNG	NCI-H292	F	13	lung	carcinoma	mucoepidermoid_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A10_779748	59M_OVARY	59M	F	13	ovary	carcinoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A11_779692	U118MG_CENTRAL_NERVOUS_SYSTEM	U-118 MG	M	13	central_nervous_system	glioma	astrocytoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_A12_779714	VMRCLCD_LUNG	VMRC-LCD	M	13	lung	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B01_779640	HCC1833_LUNG	HCC-1833		13	lung	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B02_779634	RH30_SOFT_TISSUE	RH-30	M	13	soft_tissue	rhabdomyosarcoma	alveolar
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B03_779770	TCCSUP_URINARY_TRACT	TCCSUP	F	13	urinary_tract	carcinoma	transitional_cell_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B04_779662	SNU601_STOMACH	SNU-601	M	13	stomach	carcinoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B05_779738	CAL33_UPPER_AERODIGESTIVE_TRACT	CAL-33	M	13	upper_aerodigestive_tract	carcinoma	squamous_cell_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B06_779782	SNU668_STOMACH	SNU-668	M	13	stomach	carcinoma	signet_ring_adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B07_779750	CORL279_LUNG	COR-L279	M	13	lung	carcinoma	small_cell_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B08_779706	GB1_CENTRAL_NERVOUS_SYSTEM	GB-1	M	13	central_nervous_system	glioma	astrocytoma_Grade_IV
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B09_779666	KURAMOCHI_OVARY	KURAMOCHI	F	13	ovary	carcinoma	undifferentiated_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B10_779768	COLO775_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	COLO 775	M	13	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	chronic_myeloid_leukaemia
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B11_779720	COLO684_ENDOMETRIUM	COLO 684	F	13	endometrium	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_B12_779742	KLM1_PANCREAS	KLM-1		13	pancreas	carcinoma	ductal_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C01_779806	GRM_SKIN	GR-M	M	13	skin	malignant_melanoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C02_779646	SNU685_ENDOMETRIUM	SNU-685	F	13	endometrium	carcinoma	carcinosarcoma-malignant_mesodermal_mixed_tumour
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C03_779718	CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	CMK-86		13	haematopoietic_and_lymphoid_tissue	haematopoietic_neoplasm	acute_myeloid_leukaemia
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C04_779652	SNU886_LIVER	SNU-886	M	13	liver	carcinoma	hepatocellular_carcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C05_779638	HCT8_LARGE_INTESTINE	HCT-8	M	13	large_intestine	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C06_779678	NCCSTCK140_STOMACH	NCC-StC-K140		13	stomach	carcinoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C07_779624	NCIH3255_LUNG	NCI-H3255	F	13	lung	carcinoma	adenocarcinoma
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C08_779780	SNU719_STOMACH	SNU-719	M	13	stomach	carcinoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C09_779744	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU-489	M	13	central_nervous_system	glioma	astrocytoma_Grade_IV
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C10_779682	SNU81_LARGE_INTESTINE	SNU-81	M	13	large_intestine	carcinoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C11_779802	A2058_SKIN	A2058	M	13	skin	malignant_melanoma	NS
GAZER_p_NCLE_Expr_P13_HG-U133_Plus_2_C12_779702	HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HTK-	F	13	haematopoietic_and_lymphoid_tissue	lymphoid_neoplasm	plasma_cell_myeloma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A02_767870	LN443_CENTRAL_NERVOUS_SYSTEM	LN-443		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A03_767956	SLR23_KIDNEY	SLR 23		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A04_767910	HMEL_BREAST	HMEL		14	breast	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A05_767916	OELE_OVARY	OELE		14	ovary	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A06_767896	LN235_CENTRAL_NERVOUS_SYSTEM	LN-235		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A07_767842	BJHTERT_SKIN	BJ hTERT		14	skin	other	immortalized_fibroblast
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A08_767846	LN428_CENTRAL_NERVOUS_SYSTEM	LN-428		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A09_767854	SLR24_KIDNEY	SLR 24		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A10_767880	EWS502_BONE	EWS502		14	bone	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A11_767946	SALE_LUNG	SALE		14	lung	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_A12_767798	HCC2814_LUNG	HCC-2814		14	lung	carcinoma	squamous_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B01_767942	SKRC31_KIDNEY	SK-RC 31		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B02_767868	TIG3TD_LUNG	TIG-3 TD		14	lung	other	immortalized_embryonic_fibroblast
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B03_767938	TC32_BONE	TC-32		14	bone	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B04_767848	SF172_CENTRAL_NERVOUS_SYSTEM	SF-172		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B05_767792	PRECLH_PROSTATE	PrEC LH		14	prostate	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B06_767788	U343_CENTRAL_NERVOUS_SYSTEM	U343		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B07_767830	RCC4_KIDNEY	RCC-4		14	kidney	carcinoma	clear_cell_renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B08_767834	LN215_CENTRAL_NERVOUS_SYSTEM	LN-215		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B09_767964	LN464_CENTRAL_NERVOUS_SYSTEM	LN-464		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B10_767824	SLR25_KIDNEY	SLR 25		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B11_767924	U178_CENTRAL_NERVOUS_SYSTEM	U-178		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_B12_767954	F5_CENTRAL_NERVOUS_SYSTEM	F5		14	central_nervous_system	meningioma	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C01_767952	HEKTE_KIDNEY	HEK TE		14	kidney	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C02_767920	SLR26_KIDNEY	SLR 26		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C03_767890	SKRC20_KIDNEY	SK-RC-20		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C04_767784	SF767_CENTRAL_NERVOUS_SYSTEM	SF767		14	central_nervous_system	glioma	astrocytoma_Grade_III
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C05_767940	A1207_CENTRAL_NERVOUS_SYSTEM	A1207		14	central_nervous_system	glioma	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C06_767884	LN319_CENTRAL_NERVOUS_SYSTEM	LN-319		14	central_nervous_system	glioma	astrocytoma_Grade_III
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C07_767802	HCC364_LUNG	HCC364		14	lung	carcinoma	adenocarcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C08_767844	UMRC6_KIDNEY	UMRC6		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C09_767926	LN382_CENTRAL_NERVOUS_SYSTEM	LN382		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C10_767860	IOMMLEE_CENTRAL_NERVOUS_SYSTEM	IOMM-Lee		14	central_nervous_system	meningioma	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C11_767808	UMRC2_KIDNEY	UMRC2		14	kidney	carcinoma	clear_cell_renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_C12_767852	DFCI024_LUNG	DFCI024		14	lung	carcinoma	adenocarcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D01_767822	HCC1897_LUNG	HCC-1897		14	lung	carcinoma	squamous_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D02_767966	SLR21_KIDNEY	SLR 21		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D03_767888	LNZ308_CENTRAL_NERVOUS_SYSTEM	LNZ308		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D04_767836	LN340_CENTRAL_NERVOUS_SYSTEM	LN-340		14	central_nervous_system	glioma	astrocytoma_Grade_IV
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D05_767812	HCC827GR5_LUNG	HCC-827-GR5		14	lung	carcinoma	adenocarcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D06_767962	SLR20_KIDNEY	SLR 20		14	kidney	carcinoma	renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D07_767832	HK2_KIDNEY	HK-2		14	kidney	other	immortalized_epithelial
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D08_767918	EW8_BONE	EW8		14	bone	Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour	NS
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D09_767866	UOK101_KIDNEY	UOK101		14	kidney	carcinoma	clear_cell_renal_cell_carcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D10_767922	JHESOAD1_OESOPHAGUS	JH-EsoAd1		14	oesophagus	carcinoma	barrett_associated_adenocarcinoma
RILLS_p_AchillesExp_Mar2011_1_HG-U133_Plus_2_D11_767886	CH157MN_CENTRAL_NERVOUS_SYSTEM	CH-157MN		14	central_nervous_system	meningioma	NS
